4.3399 1.89034 1.60187
4.33884 1.95613 1.6499
4.33527 1.9951 1.70624
4.33028 2.0283 1.76568
4.31907 2.07998 1.85942
4.30743 2.11686 1.92474
4.29289 2.15442 1.98683
4.27062 2.20213 2.05822
4.23828 2.26171 2.13741
4.20558 2.31144 2.19707
4.16388 2.36707 2.26102
4.09761 2.44379 2.34531
4.04641 2.49626 2.40507
3.97013 2.56283 2.4889
3.90004 2.61505 2.55949
3.83573 2.656 2.62199
3.76919 2.69278 2.68077
3.69692 2.72732 2.74215
3.5917 2.76958 2.82978
3.51572 2.79293 2.88027
3.44116 2.81219 2.91487
3.36974 2.82826 2.93985
3.25768 2.85036 2.97013
3.18284 2.86306 2.98339
3.107 2.87498 2.99123
3.03164 2.88621 3.00111
2.91909 2.90188 3.01033
2.84306 2.91181 3.01618
2.76381 2.92173 3.01924
2.68715 2.93109 3.02156
2.60449 2.94099 3.02508
2.4951 2.95368 3.0303
2.4254 2.96147 3.03164
2.35051 2.96973 3.03183
2.24605 2.98115 3.03443
2.15946 2.99043 3.03731
2.07936 2.99878 3.03797
2.00715 3.00629 3.03797
1.92053 3.0153 3.03797
1.81844 3.02591 3.0395
1.73866 3.03408 3.0412
1.66493 3.04146 3.04257
1.5902 3.04883 3.04538
1.47408 3.05993 3.0487
1.39716 3.06709 3.04973
1.31776 3.07426 3.05892
1.24114 3.08029 3.07699
1.14837 3.08581 3.09964
1.05705 3.08937 3.13163
0.969286 3.0896 -3.10945
0.885932 3.0865 -3.06343
0.796614 3.07877 -3.00923
0.717349 3.06751 -2.95555
0.646159 3.05315 -2.89735
0.557421 3.02907 -2.82175
0.458203 2.99516 -2.73265
0.398672 2.96961 -2.67619
0.341263 2.94087 -2.61536
0.280004 2.90388 -2.5315
0.234339 2.87123 -2.46348
0.191789 2.83581 -2.39928
0.155717 2.80177 -2.3371
0.107908 2.75025 -2.24292
0.077817 2.71107 -2.17747
0.048689 2.66768 -2.11555
0.018736 2.61649 -2.05301
-0.010876 2.55754 -1.98663
-0.047401 2.47022 -1.89029
-0.064568 2.41607 -1.83246
-0.080911 2.35103 -1.77081
-0.093918 2.28075 -1.7051
-0.105787 2.17569 -1.63727
-0.111299 2.08927 -1.61496
-0.114624 2.01243 -1.6138
-0.118013 1.93607 -1.62164
-0.122742 1.8493 -1.63589
-0.129646 1.7477 -1.65708
-0.135932 1.67785 -1.6718
-0.143947 1.60152 -1.68766
-0.157151 1.49619 -1.71827
-0.170207 1.41055 -1.74356
-0.184342 1.33162 -1.76015
-0.19893 1.25707 -1.77552
-0.215499 1.17849 -1.7871
-0.238789 1.07346 -1.79462
-0.244643 1.04773 -1.79286
-0.244834 1.04689 -1.79405
-0.244834 1.04689 -1.79405
-0.244834 1.04689 -1.79405
-0.245302 1.04483 -1.79256
-0.247322 1.03591 -1.79428
-0.247686 1.03432 -1.79554
-0.247847 1.03361 -1.81618
-0.247847 1.03361 -1.87676
-0.247847 1.03361 -1.96051
-0.24804 1.03316 -2.03148
-0.24804 1.03316 -2.09899
-0.24804 1.03316 -2.16258
-0.248182 1.03297 -2.2271
-0.248632 1.0324 -2.32011
-0.248858 1.03218 -2.38239
-0.25608 1.02569 -2.44917
-0.277933 1.00832 -2.51777
-0.304237 0.989951 -2.57994
-0.352483 0.961085 -2.67861
-0.395148 0.940724 -2.74098
-0.446626 0.919911 -2.80473
-0.503527 0.900918 -2.86092
-0.578954 0.880499 -2.91822
-0.640876 0.86679 -2.95501
-0.698031 0.856378 -2.97975
-0.758533 0.846881 -3.00584
-0.813807 0.839652 -3.0316
-0.899475 0.831063 -3.08814
-0.948132 0.828911 -3.13012
-0.988834 0.828756 3.10625
-1.02978 0.830863 3.03975
-1.07903 0.836939 2.95214
-1.11571 0.844395 2.8977
-1.15213 0.853832 2.85983
-1.18289 0.86298 2.82979
-1.19506 0.866899 2.8287
-1.1955 0.867039 2.82934
-1.1955 0.867039 2.82934
-1.1955 0.867039 2.82934
-1.1956 0.867072 2.82968
-1.19596 0.867188 2.83088
-1.19596 0.867188 2.8297
-1.19596 0.867188 2.80214
-1.19596 0.867188 2.74203
-1.19596 0.867188 2.66224
-1.19638 0.867425 2.58325
-1.19638 0.867425 2.52087
-1.19638 0.867425 2.45649
-1.19638 0.867425 2.38412
-1.19642 0.867468 2.30066
-1.19671 0.867785 2.25615
-1.19701 0.86816 2.23474
-1.19723 0.868455 2.18223
-1.19758 0.86895 2.10226
-1.19782 0.869369 2.08026
-1.19795 0.869616 2.02612
-1.19813 0.870013 1.96187
-1.19823 0.870246 1.90261
-1.19845 0.870897 1.86786
-1.19845 0.870897 1.81031
-1.19845 0.870897 1.7941
-1.19845 0.870897 1.79397
-1.19856 0.87137 1.75734
-1.19856 0.87137 1.69444
-1.19856 0.87137 1.63297
-1.19856 0.87137 1.57582
-1.19856 0.871855 1.54426
-1.19856 0.871855 1.48879
-1.19856 0.871855 1.42291
-1.19856 0.871855 1.35987
-1.19856 0.871855 1.27003
-1.19856 0.871855 1.20375
-1.19856 0.871855 1.15617
-1.19856 0.871855 1.14104
-1.19856 0.871855 1.09962
-1.19856 0.871855 1.00488
-1.19856 0.871855 0.948037
-1.19856 0.871855 0.923434
-1.19856 0.871855 0.858829
-1.1983 0.872136 0.799089
-1.19823 0.872211 0.735265
-1.19797 0.872422 0.671147
-1.19785 0.872521 0.599994
-1.19785 0.872521 0.597451
-1.19785 0.872521 0.596029
-1.19785 0.872521 0.575181
-1.19785 0.872521 0.482667
-1.19785 0.872521 0.424787
-1.19737 0.87272 0.365775
-1.17547 0.880215 0.275891
-1.12118 0.894245 0.200395
-1.04748 0.908002 0.138778
-0.966802 0.91796 0.072923
-0.881219 0.922617 0.00307
-0.783037 0.922027 -0.078315
-0.707196 0.91492 -0.140501
-0.63162 0.903033 -0.202221
-0.520853 0.878231 -0.293554
-0.445012 0.853944 -0.356667
-0.373521 0.826296 -0.405517
-0.30316 0.79532 -0.442249
-0.220829 0.7552 -0.48114
-0.134262 0.709509 -0.512992
-0.065055 0.670057 -0.53099
0.000579 0.631241 -0.543673
0.065868 0.591647 -0.549537
0.163275 0.531846 -0.550706
0.229549 0.490955 -0.548136
0.294176 0.451801 -0.537736
0.362249 0.411528 -0.520169
0.461254 0.355647 -0.485201
0.519234 0.325377 -0.460098
0.613217 0.278847 -0.416106
0.687133 0.246459 -0.372367
0.758945 0.219245 -0.330687
0.831783 0.194979 -0.293983
0.90894 0.172311 -0.26304
1.02231 0.14279 -0.229559
1.10014 0.124937 -0.215196
1.17478 0.108822 -0.205357
1.25033 0.093253 -0.19543
1.32288 0.078939 -0.191101
1.43974 0.056632 -0.181901
1.51568 0.042775 -0.178753
1.59127 0.029214 -0.174502
1.67045 0.015367 -0.169909
1.76515 -0.00079 -0.16978
1.85428 -0.016109 -0.173243
1.93291 -0.029929 -0.175685
2.00866 -0.043376 -0.176636
2.08773 -0.057596 -0.180764
2.1962 -0.077494 -0.181623
2.25659 -0.088551 -0.180287
2.30446 -0.097275 -0.180287
2.31467 -0.099134 -0.178753
2.32343 -0.100709 -0.178249
2.35677 -0.106749 -0.180287
2.37516 -0.1101 -0.179411
2.3758 -0.110218 -0.178753
2.3758 -0.110218 -0.178753
2.37607 -0.110266 -0.178145
2.37653 -0.11035 -0.177398
2.37696 -0.110426 -0.19339
2.37734 -0.110508 -0.261929
2.37743 -0.110527 -0.326106
2.38518 -0.113414 -0.3913
2.4135 -0.125959 -0.461716
2.4777 -0.159427 -0.538249
2.52246 -0.186751 -0.571691
2.56503 -0.214421 -0.593687
2.64372 -0.267924 -0.599069
2.71447 -0.316228 -0.597899
2.77123 -0.354801 -0.593721
2.83962 -0.400653 -0.565206
2.88504 -0.429579 -0.508133
2.9455 -0.462216 -0.383935
2.95007 -0.464186 -0.311489
2.95286 -0.465288 -0.239938
2.95322 -0.465381 -0.168958
2.95322 -0.465381 -0.106411
2.95322 -0.465381 -0.042775
2.95322 -0.465381 0.033903
2.9537 -0.465345 0.112559
2.96041 -0.464351 0.17891
2.99666 -0.456856 0.24896
3.09171 -0.430646 0.3416
3.16489 -0.403372 0.407066
3.23883 -0.370185 0.466166
3.30254 -0.337148 0.520518
3.38212 -0.289606 0.586223
3.46127 -0.236093 0.649576
3.52046 -0.190158 0.695592
3.57971 -0.139473 0.744236
3.66269 -0.061322 0.802423
3.71474 -0.006567 0.833209
3.76378 0.047802 0.849054
3.81415 0.105632 0.869708
3.88867 0.19488 0.895708
3.93613 0.25464 0.909783
3.98481 0.317624 0.921392
4.03108 0.378867 0.932651
4.07917 0.444294 0.952052
4.14549 0.538712 0.984306
4.18274 0.595129 0.995657
4.22455 0.659944 1.00446
4.28309 0.7525 1.01957
4.32219 0.816779 1.04224
4.3606 0.883702 1.07708
4.39782 0.954359 1.11091
4.4341 1.0289 1.13612
4.47692 1.12227 1.1762
4.53202 1.25486 1.29957
4.5447 1.30213 1.37721
4.54619 1.30961 1.52083
4.54619 1.31005 1.58534
4.54603 1.31312 1.65396
4.54368 1.33516 1.71658
4.52856 1.42431 1.80907
4.50931 1.49874 1.87183
4.48534 1.57211 1.93456
4.45684 1.64388 1.99641
4.40818 1.74585 2.08947
4.36958 1.81117 2.15388
4.32635 1.8746 2.21669
4.26445 1.95586 2.30016
4.21568 2.01202 2.36071
4.14987 2.07674 2.43537
4.08248 2.1329 2.50697
4.01968 2.17773 2.56312
3.95264 2.22048 2.60567
3.8864 2.25908 2.63821
3.7896 2.31142 2.67686
3.72127 2.3453 2.69422
3.64824 2.3799 2.70856
3.58088 2.41094 2.71722
3.4779 2.45718 2.72743
3.4114 2.48632 2.73117
3.34151 2.51669 2.7327
3.25258 2.55517 2.73562
3.16395 2.59324 2.7373
3.09423 2.6231 2.73391
3.02882 2.65139 2.73121
2.93188 2.69367 2.72594
2.85631 2.72708 2.72247
2.78452 2.75903 2.7235
2.71389 2.79038 2.72503
2.62926 2.82783 2.72639
2.54161 2.86643 2.72852
2.47362 2.89619 2.72981
2.40498 2.92612 2.73117
2.29923 2.97213 2.73117
2.22919 3.00256 2.7327
2.15894 3.033 2.73476
2.08523 3.06471 2.7368
1.98462 3.10778 2.7373
1.91463 3.13773 2.73778
1.84043 3.16941 2.7373
1.77118 3.19905 2.73546
1.67118 3.24215 2.7313
1.5969 3.27452 2.72674
1.5266 3.3056 2.7235
1.45977 3.33534 2.72093
1.36532 3.37779 2.71451
1.28358 3.41501 2.71201
1.21078 3.44843 2.70894
1.14142 3.48055 2.70448
1.07242 3.51283 2.70262
0.995148 3.54925 2.69795
0.893889 3.59753 2.69162
0.825175 3.63068 2.69128
0.762251 3.6611 2.69261
0.690893 3.69547 2.69282
0.586258 3.74586 2.69282
0.517227 3.7791 2.69282
0.445244 3.81376 2.69282
0.376229 3.84699 2.69371
0.286046 3.89035 2.69199
0.203246 3.93034 2.68975
0.137 3.96249 2.68942
0.064421 3.9978 2.68821
-0.004436 4.03135 2.68821
-0.105432 4.08056 2.68821
-0.174256 4.11409 2.6869
-0.245849 4.1491 2.68537
-0.317752 4.1844 2.68515
-0.40239 4.22597 2.68328
-0.471112 4.25993 2.68208
-0.537788 4.29292 2.68357
-0.643508 4.3451 2.68208
-0.713084 4.37959 2.68054
-0.781229 4.41349 2.67785
-0.849962 4.44793 2.67594
-0.948322 4.49738 2.67505
-1.01251 4.52967 2.67562
-1.08402 4.56569 2.67441
-1.15561 4.60184 2.67134
-1.25353 4.65161 2.67134
-1.32129 4.68611 2.66981
-1.38941 4.72087 2.66863
-1.45715 4.75554 2.66724
-1.56089 4.80885 2.66674
-1.62868 4.8437 2.66599
-1.69705 4.87898 2.66367
-1.76853 4.91603 2.66214
-1.84558 4.95609 2.66126
-1.93611 5.00331 2.65907
-2.0072 5.04055 2.65907
-2.07258 5.0748 2.65758
-2.14269 5.11159 2.65762
-2.24313 5.1644 2.65753
-2.31048 5.19981 2.65547
-2.37847 5.23574 2.656
-2.44879 5.27285 2.65511
-2.52736 5.31444 2.65447
-2.61931 5.36312 2.656
-2.68695 5.39881 2.65553
-2.75489 5.43475 2.65447
-2.82551 5.47216 2.65414
-2.89767 5.51046 2.65427
-2.99366 5.56137 2.65293
-3.06351 5.5985 2.65293
-3.13131 5.63449 2.65447
-3.21526 5.67896 2.65447
-3.29811 5.72285 2.65358
-3.366 5.75898 2.64986
-3.43226 5.79447 2.64986
-3.5093 5.83573 2.649
-3.59939 5.88415 2.6434
-3.66058 5.91754 2.63541
-3.72719 5.95471 2.62489
-3.81493 6.00501 2.61271
-3.89431 6.05156 2.60448
-3.96005 6.09077 2.60231
-4.0257 6.13012 2.59924
-4.09104 6.16949 2.59924
-4.19313 6.23104 2.59727
-4.25633 6.26934 2.59617
-4.32483 6.31091 2.59464
-4.38802 6.34939 2.59464
-4.48405 6.40786 2.59346
-4.54929 6.44776 2.59157
-4.61784 6.48979 2.59157
-4.68269 6.52955 2.59068
-4.76189 6.57832 2.5885
-4.84754 6.63122 2.58697
-4.91223 6.67129 2.58744
-4.9797 6.71297 2.59004
-5.04485 6.75304 2.59157
-5.13894 6.81073 2.59157
-5.20294 6.84997 2.59026
-5.26509 6.88825 2.5885
-5.34666 6.93876 2.58381
-5.42314 6.98649 2.58285
-5.49135 7.02906 2.58592
-5.55284 7.06719 2.5887
-5.64938 7.12665 2.58853
-5.71089 7.16462 2.5885
-5.77589 7.2048 2.58697
-5.85751 7.25544 2.58297
-5.93652 7.30486 2.58083
-5.99521 7.34173 2.57796
-6.08003 7.39525 2.57804
-6.14898 7.43882 2.57673
-6.21382 7.47997 2.57291
-6.28118 7.52308 2.57163
-6.35951 7.57342 2.56787
-6.42906 7.61836 2.56552
-6.49215 7.65941 2.56264
-6.58379 7.71921 2.56518
-6.65381 7.76468 2.56598
-6.72121 7.80839 2.56703
-6.78575 7.85018 2.56613
-6.85281 7.89375 2.56306
-6.94634 7.95494 2.55822
-7.00744 7.99536 2.55442
-7.0711 8.03778 2.55322
-7.15932 8.09663 2.55458
-7.22359 8.13944 2.55322
-7.28661 8.18153 2.55169
-7.34714 8.22205 2.55169
-7.44261 8.28598 2.54972
-7.5036 8.32703 2.54881
-7.58373 8.38091 2.55133
-7.65201 8.42665 2.55169
-7.71589 8.46938 2.55398
-7.77904 8.51144 2.5526
-7.8521 8.5603 2.5508
-7.93699 8.6173 2.54862
-8.00318 8.66191 2.54709
-8.0649 8.70364 2.54858
-8.14681 8.75884 2.54862
-8.22111 8.80891 2.54758
-8.28386 8.85131 2.54709
-8.34747 8.89432 2.54633
-8.42263 8.94537 2.54365
-8.50052 8.99837 2.55129
-8.55884 9.03715 2.5674
-8.62515 9.0795 2.59273
-8.71472 9.13346 2.62289
-8.77569 9.16797 2.63569
-8.84494 9.2062 2.64092
-8.91194 9.24281 2.64446
-8.99684 9.28866 2.64555
-9.1065 9.34851 2.5951
-9.14272 9.37053 2.53347
-9.18494 9.40103 2.43979
-9.2091 9.42201 2.38312
-9.23755 9.44988 2.31652
-9.27042 9.48637 2.23167
-9.29267 9.51575 2.17509
-9.31607 9.55087 2.11117
-9.35267 9.61456 2.01935
-9.37555 9.66415 1.954
-9.39767 9.72139 1.89565
-9.42382 9.80253 1.81134
-9.43646 9.85721 1.75482
-9.44699 9.91924 1.68985
-9.45556 10.0028 1.59959
-9.45639 10.067 1.53723
-9.45276 10.1411 1.47843
-9.44553 10.2112 1.43047
-9.4298 10.3126 1.36424
-9.41363 10.3862 1.30817
-9.39244 10.4606 1.24911
-9.36137 10.5485 1.18146
-9.32443 10.6364 1.11314
-9.28911 10.7057 1.05759
-9.254 10.7666 1.00903
-9.19109 10.8631 0.933947
-9.14467 10.9243 0.887873
-9.09573 10.9833 0.852482
-9.04517 11.0404 0.82746
-8.96826 11.1232 0.806378
-8.92031 11.1731 0.801285
-8.86411 11.231 0.803784
-8.81345 11.2838 0.812119
-8.73369 11.3685 0.831392
-8.68637 11.4206 0.842729
-8.63363 11.4805 0.86783
-8.56288 11.565 0.89943
-8.51371 11.6277 0.922476
-8.4677 11.689 0.937839
-8.42121 11.7527 0.949681
-8.36208 11.8358 0.96007
-8.31593 11.9018 0.962543
-8.27044 11.9672 0.965241
-8.22686 12.0301 0.963054
-8.17267 12.1078 0.960223
-8.11644 12.1881 0.957941
-8.07224 12.2509 0.956407
-8.02835 12.3132 0.962353
-7.98476 12.376 0.96592
-7.9185 12.472 0.965611
-7.87647 12.5328 0.964143
-7.83149 12.5977 0.965611
-7.78771 12.6609 0.964077
-7.72925 12.7451 0.964077
-7.6777 12.8194 0.965098
-7.63396 12.8826 0.965611
-7.53809 13.0215 0.983628
-7.50999 13.0641 1.01419
-7.48919 13.098 1.08935
-7.48115 13.1138 1.15238
-7.4705 13.1391 1.30219
-7.46978 13.1414 1.36292
-7.46968 13.1419 1.42622
-7.46966 13.1421 1.48926
-7.46965 13.1423 1.56596
-7.46965 13.1426 1.64005
-7.46969 13.1432 1.70117
-7.46978 13.1439 1.78979
-7.46993 13.1446 1.85187
-7.46993 13.1446 1.91397
-7.47017 13.1452 1.98009
-7.47017 13.1452 2.07252
-7.47023 13.1453 2.13543
-7.47043 13.1456 2.20173
-7.47043 13.1456 2.2631
-7.47074 13.146 2.32531
-7.47122 13.1465 2.42089
-7.47159 13.1468 2.48083
-7.47159 13.1468 2.54798
-7.47199 13.1471 2.60989
-7.47199 13.1471 2.70254
-7.47199 13.1471 2.75829
-7.47239 13.1472 2.84295
-7.47276 13.1473 2.90711
-7.47291 13.1474 2.96908
-7.47291 13.1474 3.03423
-7.47313 13.1474 3.1117
-7.4734 13.1474 -3.094
-7.4734 13.1474 -3.02711
-7.47388 13.1473 -2.96728
-7.47388 13.1473 -2.90794
-7.48037 13.1454 -2.80511
-7.50003 13.1381 -2.73992
-7.52259 13.1281 -2.67587
-7.54727 13.1152 -2.61137
-7.58132 13.0941 -2.53049
-7.61396 13.0708 -2.45749
-7.64403 13.0454 -2.39339
-7.68029 13.0104 -2.32256
-7.72018 12.9671 -2.24819
-7.75229 12.926 -2.19468
-7.78194 12.8837 -2.14624
-7.82106 12.8221 -2.09957
-7.84882 12.774 -2.08009
-7.8796 12.7184 -2.06917
-7.91579 12.6516 -2.06212
-7.96951 12.5508 -2.05491
-8.00359 12.4859 -2.0521
-8.03851 12.4189 -2.04921
-8.07557 12.3474 -2.0487
-8.1261 12.2499 -2.05023
-8.16143 12.1819 -2.04573
-8.19449 12.1173 -2.03733
-8.24473 12.0169 -2.02747
-8.27914 11.947 -2.03007
-8.31321 11.8783 -2.03806
-8.34809 11.8096 -2.04719
-8.39271 11.7242 -2.06368
-8.43846 11.6393 -2.07395
-8.47557 11.5722 -2.08214
-8.51513 11.502 -2.08831
-8.55706 11.4286 -2.0944
-8.60632 11.3434 -2.09929
-8.64605 11.2754 -2.10077
-8.68503 11.2092 -2.10943
-8.72542 11.1417 -2.10365
-8.7832 11.0438 -2.10595
-8.82174 10.9788 -2.10636
-8.85938 10.9154 -2.10699
-8.90539 10.8377 -2.09675
-8.95498 10.7517 -2.07085
-8.99289 10.6808 -2.03052
-9.02501 10.6145 -1.99536
-9.06416 10.5255 -1.95995
-9.09072 10.4604 -1.936
-9.11872 10.3846 -1.88111
-9.14234 10.309 -1.80481
-9.15425 10.2555 -1.74048
-9.16407 10.1908 -1.66742
-9.16971 10.1332 -1.60361
-9.17127 10.0644 -1.52438
-9.1685 10.0166 -1.46615
-9.16012 9.94869 -1.3794
-9.15081 9.90277 -1.31981
-9.13408 9.84234 -1.24955
-9.11051 9.77403 -1.16851
-9.0855 9.71742 -1.10846
-9.05028 9.64953 -1.04677
-8.99445 9.55766 -0.958294
-8.94174 9.48454 -0.894437
-8.89298 9.42511 -0.851323
-8.84253 9.3685 -0.817774
-8.78864 9.31187 -0.788878
-8.70953 9.23321 -0.756225
-8.65441 9.18179 -0.732037
-8.59384 9.12789 -0.712078
-8.5359 9.07826 -0.698384
-8.47955 9.03107 -0.692723
-8.38755 8.95487 -0.686674
-8.32794 8.90608 -0.683655
-8.27196 8.86048 -0.6824
-8.14099 8.75367 -0.704155
-8.08111 8.70285 -0.720268
-7.99681 8.62812 -0.747664
-7.94015 8.57518 -0.762162
-7.88487 8.52214 -0.770853
-7.8301 8.46877 -0.778235
-7.74689 8.38649 -0.783628
-7.69316 8.33285 -0.788087
-7.63618 8.27548 -0.791151
-7.58208 8.22068 -0.793887
-7.52278 8.16037 -0.794079
-7.44721 8.08341 -0.795421
-7.39369 8.02874 -0.796955
-7.3403 7.9741 -0.796955
-7.28643 7.91897 -0.797999
-7.21455 7.84521 -0.80041
-7.15178 7.78046 -0.803091
-7.09631 7.72295 -0.805383
-7.04344 7.66786 -0.808937
-6.98379 7.60526 -0.81009
-6.91015 7.5278 -0.812295
-6.85776 7.4725 -0.813829
-6.8025 7.414 -0.815363
-6.75167 7.36002 -0.813867
-6.68031 7.28434 -0.816567
-6.62241 7.22272 -0.817946
-6.56992 7.16667 -0.819376
-6.52083 7.11409 -0.820558
-6.44377 7.03131 -0.821831
-6.38893 6.97224 -0.824567
-6.33732 6.91641 -0.824748
-6.28716 6.86208 -0.826101
-6.20857 6.77681 -0.826101
-6.15914 6.72312 -0.82973
-6.10809 6.66723 -0.832237
-6.05439 6.6082 -0.834631
-5.99209 6.53939 -0.835305
-5.92701 6.46749 -0.833771
-5.87341 6.40846 -0.832237
-5.82161 6.35158 -0.831915
-5.77021 6.29521 -0.830703
-5.69324 6.21094 -0.832202
-5.64228 6.15497 -0.833548
-5.59027 6.09768 -0.833771
-5.53679 6.03883 -0.832237
-5.47003 5.96573 -0.830127
-5.40715 5.89689 -0.832237
-5.35572 5.84035 -0.834534
-5.3019 5.78093 -0.83682
-5.25245 5.72598 -0.841922
-5.17535 5.63949 -0.844845
-5.12469 5.58234 -0.846241
-5.07574 5.52698 -0.844581
-5.02308 5.46769 -0.841602
-4.95279 5.38889 -0.842975
-4.89406 5.3229 -0.844509
-4.84357 5.26594 -0.847577
-4.79331 5.20906 -0.845149
-4.73161 5.13964 -0.84159
-4.6671 5.06745 -0.841441
-4.61373 5.00774 -0.841914
-4.56255 4.95036 -0.843309
-4.51162 4.89308 -0.846245
-4.43799 4.80976 -0.847577
-4.38426 4.7488 -0.850562
-4.33388 4.69122 -0.853713
